Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-02-14 10:11:46.046 +0000,"Running",0:00:00,0,0,0,"20170214_101146.046/LogFile.txt","","",0
2017-02-14 10:44:17.017 +0000,"Success",0:01:24,0,2,0,"20170214_104417.017/LogFile.txt","","",2
2017-02-14 10:46:05.005 +0000,"Success",0:01:23,0,2,0,"20170214_104605.005/LogFile.txt","","",2
