Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-01-06 09:04:11.011 +0000,"Failure",0:00:57,1,0,0,"20170106_090411.011/LogFile.txt","","STUnknownMessage -- ERROR: No Such Command: 'tyeptext'",0
2017-01-06 09:06:26.026 +0000,"Success",0:01:05,0,1,0,"20170106_090626.026/LogFile.txt","","",1
2017-01-06 09:08:53.053 +0000,"Success",0:01:06,0,1,0,"20170106_090853.053/LogFile.txt","","",1
