Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-01-23 17:02:20.020 +0000,"Success",0:01:11,0,0,0,"20170123_170220.020/LogFile.txt","","",2
