Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-01-04 10:13:17.017 +0000,"Running",0:00:00,0,0,0,"20170104_101317.017/LogFile.txt","","",0
2017-01-04 10:16:35.035 +0000,"Success",0:01:18,0,0,0,"20170104_101635.035/LogFile.txt","","",1
