Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-02-16 11:06:03.003 +0000,"Failure",0:00:00,1,0,0,"20170216_110603.003/LogFile.txt","","SenseTalk Compiler Exception -- in adaccessgeneralsystemsettingspage:\nSyntax Error at line 40: Syntax Error - can't understand ""else"" at or near character 1131",0
2017-02-16 11:06:38.038 +0000,"Failure",0:01:09,1,0,0,"20170216_110638.038/LogFile.txt","","STUnknownMessage -- ERROR: No Such Command: 'logsucces'",1
