Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-01-12 16:00:59.059 +0000,"Success",0:01:03,0,1,0,"20170112_160059.059/LogFile.txt","","",1
